timestamps,TP9,AF7,AF8,TP10,Right AUX
1714918421.915,-69.336,-59.082,-55.176,-61.523,-39
1714918421.919,-54.688,-51.27,-44.434,-47.363,52
1714918421.922,-15.625,-17.578,-11.719,-11.719,95
1714918421.926,-38.086,-26.855,-23.438,-12.695,31
1714918421.93,-65.43,-60.547,-49.316,-35.645,-16
1714918421.934,-52.246,-55.664,-52.246,-68.359,-56
1714918421.938,-44.434,-58.105,-40.039,-78.613,-65
1714918421.94,-47.852,-69.824,-42.969,-56.152,3
1714918421.944,-56.641,-53.223,-70.801,-96.191,12
1714918421.948,-53.223,-50.293,-60.059,-125.488,-86
1714918421.952,-51.758,-54.199,-40.527,-72.754,20
1714918421.956,-36.133,-43.457,-39.062,-59.57,77
1714918421.96,-33.203,-40.039,-43.945,-70.312,84
1714918421.964,-20.996,-21.973,-31.25,-39.551,81
1714918421.967,-8.789,2.441,-0.977,-7.324,-9
1714918421.971,-53.711,-34.668,-36.621,-47.852,96
1714918421.975,-46.387,-40.527,-62.988,-78.613,-1
1714918421.979,-30.273,-19.531,-53.223,-55.176,85
1714918421.983,-47.852,-24.902,-51.27,-31.25,90
1714918421.984,-50.293,-23.926,-53.711,-26.855,2
1714918421.988,-29.297,-22.949,-64.453,-62.012,86
1714918421.992,-35.645,-34.668,-71.777,-52.246,9
1714918421.996,-56.152,-37.109,-53.223,-51.758,85
1714918422.0,-58.594,-32.227,-43.945,-80.078,8
1714918422.004,-29.785,-19.531,-51.27,-54.688,-92
1714918422.008,4.395,-0.977,-0.977,-11.23,-31
1714918422.011,-18.066,-30.762,-22.949,-31.738,86
1714918422.015,-64.453,-74.707,-97.656,-73.73,-14
1714918422.019,-60.059,-55.176,-71.289,-62.012,-53
1714918422.023,-62.988,-32.227,-42.969,-55.176,-70
1714918422.027,-52.734,-27.832,-39.062,-75.195,45
1714918422.029,-55.176,-40.527,-32.227,-92.285,-34
1714918422.033,-61.523,-46.387,-46.875,-83.496,64
1714918422.037,-71.777,-37.109,-49.805,-98.633,-45
1714918422.041,-54.688,-24.414,-52.734,-125.0,-56
1714918422.045,-9.766,-22.461,-53.711,-78.125,-22
1714918422.049,-16.602,-29.297,-19.043,-57.129,43
1714918422.053,-15.625,-24.414,-4.395,-58.105,32
1714918422.056,-31.25,-44.922,-32.715,-92.773,-70
1714918422.06,-68.848,-50.781,-41.992,-137.207,-23
1714918422.064,-66.406,-46.875,-38.574,-118.652,0
1714918422.068,-43.945,-60.059,-46.387,-106.445,83
1714918422.072,-36.133,-61.523,-47.852,-93.262,-86
1714918422.089,-43.945,-62.988,-52.246,-122.07,-91
1714918422.093,-31.738,-49.316,-49.316,-129.395,-86
1714918422.097,-13.672,-51.758,-38.574,-82.031,-65
1714918422.101,-33.203,-75.195,-43.945,-112.793,9
1714918422.105,-40.039,-59.082,-46.387,-142.09,7
1714918422.109,-14.16,-34.668,-32.715,-102.051,33
1714918422.113,-14.16,-43.945,-30.273,-95.215,-75
1714918422.116,-27.344,-68.848,-36.133,-119.141,3
1714918422.12,16.113,-47.852,-22.461,-103.516,22
1714918422.124,78.125,40.039,36.621,-52.246,45
1714918422.128,58.594,-5.859,-8.301,-131.836,98
1714918422.132,74.707,-49.805,-42.969,-182.129,53
1714918422.134,71.289,-36.133,-29.297,-154.785,-82
1714918422.138,45.41,-40.039,-41.504,-156.25,99
1714918422.142,23.926,-47.363,-41.992,-149.902,92
1714918422.146,-9.277,-55.176,-41.504,-147.949,74
1714918422.15,-47.363,-32.227,-34.18,-157.715,86
1714918422.154,-58.105,-29.785,-24.902,-159.668,80
1714918422.158,-61.035,-54.199,-29.785,-160.156,-46
1714918422.161,-65.43,-69.824,-41.016,-154.297,-22
1714918422.165,-8.301,-24.902,-5.859,-102.539,57
1714918422.169,23.438,16.602,33.691,-80.078,22
1714918422.173,-21.484,-19.531,-25.391,-130.859,99
1714918422.177,-32.715,-40.527,-43.945,-131.836,-29
1714918422.179,-26.367,-41.016,-37.598,-141.113,81
1714918422.183,-8.301,-52.246,-44.922,-158.691,-43
1714918422.187,-19.043,-54.688,-50.781,-152.832,92
1714918422.191,-44.434,-40.527,-42.969,-145.02,66
1714918422.195,-41.016,-45.41,-32.715,-151.855,36
1714918422.199,-30.273,-49.316,-39.551,-140.625,-16
1714918422.203,-35.645,-54.199,-35.645,-120.605,-6
1714918422.206,-30.762,-50.781,-35.645,-118.652,98
1714918422.21,-4.395,-24.902,4.395,-71.289,53
1714918422.214,-15.625,-43.457,-16.602,-95.703,70
1714918422.218,-25.391,-71.289,-45.41,-118.164,-7
1714918422.222,-11.719,-71.777,-25.879,-84.961,46
1714918422.224,-15.137,-62.012,-36.133,-68.359,-58
1714918422.228,4.395,-40.039,-47.852,-63.965,-85
1714918422.232,-7.324,-38.086,-42.969,-69.824,27
1714918422.236,-51.27,-52.246,-41.016,-66.895,93
1714918422.24,-39.551,-46.875,-40.527,-80.078,92
1714918422.244,-32.715,-35.645,-38.574,-69.824,43
1714918422.248,-18.555,-38.086,-44.922,-44.434,10
1714918422.251,2.441,-15.137,-17.578,-38.086,-93
1714918422.255,35.156,15.625,6.836,-11.719,28
1714918422.259,7.812,-44.922,-40.527,-45.898,1
1714918422.263,-48.34,-69.336,-44.434,-55.176,10
1714918422.267,-26.367,-46.387,-31.25,-25.391,-38
1714918422.269,-16.602,-33.691,-40.039,-16.113,-49
1714918422.273,-42.48,-40.527,-44.922,-51.758,27
1714918422.277,-29.785,-49.316,-43.457,-49.805,-17
1714918422.281,-27.344,-43.945,-37.598,-19.531,-15
1714918422.285,-24.902,-39.551,-40.527,-25.391,23
1714918422.289,-14.648,-31.738,-43.457,-49.805,-95
1714918422.293,-7.324,-26.367,-36.621,-53.711,80
1714918422.296,-8.301,-29.785,-13.184,12.695,-11
1714918422.3,-22.461,-64.453,-22.461,4.883,14
1714918422.304,-15.137,-63.965,-41.016,-55.664,31
1714918422.308,-4.883,-37.598,-40.527,-49.805,27
1714918422.312,-27.344,-49.805,-38.574,-19.531,80
1714918422.314,-33.691,-66.895,-30.273,-20.02,88
1714918422.318,-12.695,-65.43,-32.227,-42.969,19
1714918422.322,-33.691,-49.316,-34.668,-45.898,63
1714918422.326,-13.184,-28.32,-39.551,-44.434,-58
1714918422.33,16.602,-35.645,-37.598,-33.203,-37
1714918422.334,30.762,-49.805,-29.297,-4.883,72
1714918422.338,52.246,-32.227,-24.414,-11.719,84
1714918422.341,22.461,-31.738,-10.254,-18.066,33
1714918422.345,14.648,-55.176,-22.949,-10.742,-76
1714918422.349,14.16,-73.242,-32.715,-33.691,-54
1714918422.353,7.812,-77.637,-28.32,-71.777,-7
1714918422.357,22.949,-62.012,-38.086,-43.457,70
1714918422.359,43.457,-59.57,-42.48,-16.113,-27
1714918422.363,44.434,-49.805,-36.133,-30.273,-95
1714918422.367,33.203,-33.691,-40.039,-37.109,-79
1714918422.371,21.973,-54.688,-40.527,-35.645,58
1714918422.375,36.133,-66.895,-38.086,-42.969,-36
1714918422.379,48.34,-48.34,-35.645,-35.645,23
1714918422.383,52.734,-39.062,-29.297,-9.766,-100
1714918422.386,44.922,-54.199,-33.203,-35.156,-4
1714918422.39,42.48,-66.406,-36.133,-47.852,31
1714918422.394,43.457,-70.801,-33.203,-21.484,24
1714918422.398,36.133,-69.336,-41.016,-40.039,-88
1714918422.402,19.531,-54.199,-42.48,-51.758,-66
1714918422.404,3.906,-64.453,-30.762,-74.707,95
1714918422.408,-10.254,-87.891,-28.809,-82.031,-1
1714918422.412,-18.555,-84.473,-31.25,-67.383,97
1714918422.416,2.93,-76.172,-28.809,-62.988,-70
1714918422.42,4.395,-65.918,-27.832,-63.965,-89
1714918422.424,5.859,-60.059,-28.809,-73.73,30
1714918422.428,3.906,-70.801,-35.156,-73.73,-2
1714918422.431,2.441,-86.426,-31.738,-83.496,-11
1714918422.435,20.508,-94.238,-21.484,-73.242,-13
1714918422.439,23.438,-73.242,-21.484,-43.457,-15
1714918422.443,1.465,-57.617,-23.438,-1.465,-85
1714918422.447,3.906,-70.801,-28.32,4.883,-50
1714918422.464,-0.977,-81.055,-27.344,-19.531,7
1714918422.468,1.465,-61.523,-31.25,-17.09,-23
1714918422.472,18.066,-35.156,-34.18,-20.508,22
1714918422.476,4.883,-51.27,-31.738,-21.973,-7
1714918422.48,-2.441,-61.523,-34.18,-23.438,-87
1714918422.484,1.953,-49.316,-40.039,-27.344,-7
1714918422.488,6.348,-57.129,-41.992,-9.766,91
1714918422.491,-2.441,-62.988,-37.598,-9.277,-21
1714918422.495,-11.23,-64.941,-28.809,-5.371,-56
1714918422.499,1.465,-63.965,-15.625,32.227,-59
1714918422.503,-17.578,-74.219,-24.414,20.508,-83
1714918422.507,-38.086,-73.73,-41.992,-2.93,30
1714918422.509,-28.809,-58.594,-50.781,-5.859,10
1714918422.513,-37.598,-56.641,-33.691,-17.09,79
1714918422.517,-44.922,-61.523,-25.391,-2.93,-36
1714918422.521,-16.602,-64.941,-30.273,13.672,-100
1714918422.525,-20.508,-74.219,-33.691,20.996,86
1714918422.529,-43.945,-63.477,-35.645,36.621,4
1714918422.533,-54.199,-43.945,-37.109,32.715,56
1714918422.536,-40.039,-47.852,-41.016,7.324,-91
1714918422.54,-43.457,-59.57,-47.363,11.719,24
1714918422.544,-40.039,-61.035,-40.039,22.949,24
1714918422.548,-27.344,-42.48,-35.156,16.602,-68
1714918422.552,-56.641,-36.621,-37.598,22.461,89
1714918422.554,-64.453,-45.898,-33.203,11.23,0
1714918422.558,-58.594,-51.758,-33.203,8.789,-51
1714918422.562,-76.66,-51.758,-33.203,-3.418,36
1714918422.566,-90.82,-47.852,-30.762,-19.531,-100
1714918422.57,-80.078,-39.062,-22.949,11.23,-74
1714918422.574,-74.219,-41.016,-21.973,9.277,44
1714918422.578,-68.848,-47.852,-23.438,6.348,-97
1714918422.581,-71.289,-46.875,-35.156,11.719,-3
1714918422.585,-62.012,-47.363,-42.969,-2.441,15
1714918422.589,-37.109,-41.016,-32.715,42.969,1
1714918422.593,-70.801,-44.922,-39.062,26.855,93
1714918422.597,-94.727,-53.223,-40.527,-12.207,88
1714918422.599,-89.355,-41.992,-35.156,0.977,6
1714918422.603,-60.547,-29.297,-38.086,-16.113,1
1714918422.607,-51.27,-17.578,-39.551,-23.438,-44
1714918422.611,-56.152,-10.742,-45.898,-2.441,80
1714918422.615,-77.637,-20.508,-43.457,-19.043,-88
1714918422.619,-100.586,-30.273,-46.875,-20.508,53
1714918422.623,-45.41,-38.574,-42.969,11.23,-44
1714918422.626,-7.812,-23.438,-24.902,31.25,-72
1714918422.63,-50.293,-27.832,-38.086,-4.395,72
1714918422.634,-32.227,-44.922,-36.133,-20.508,-13
1714918422.638,-19.531,-45.898,-22.461,-2.441,-38
1714918422.642,-43.457,-47.852,-36.621,-3.418,32
1714918422.644,-37.109,-32.715,-34.18,6.836,46
1714918422.648,-62.5,-31.25,-27.344,5.371,-33
1714918422.652,-68.848,-48.828,-33.203,13.184,66
1714918422.656,-60.059,-45.41,-26.855,11.23,-40
1714918422.66,-96.191,-42.969,-30.762,-10.254,-53
1714918422.664,-102.051,-20.02,-39.062,-10.254,88
1714918422.668,-100.586,-8.789,-35.156,-16.113,-51
1714918422.671,-80.078,-38.574,-31.738,-14.16,34
1714918422.675,-52.246,-45.898,-25.879,1.465,54
1714918422.679,-44.922,-44.922,-30.762,8.789,-67
1714918422.683,-72.266,-24.902,-40.527,-14.648,-68
1714918422.687,-70.801,-8.789,-40.527,-22.949,-61
1714918422.69,-48.828,-35.645,-31.25,9.766,-93
1714918422.694,-64.453,-40.527,-32.715,-1.465,64
1714918422.698,-45.41,-25.879,-37.598,-9.766,-89
1714918422.702,-45.41,-21.484,-45.41,-15.137,-27
1714918422.706,-45.41,-16.602,-37.598,-39.062,-100
1714918422.71,-38.574,-19.043,-37.598,-31.25,85
1714918422.714,-73.242,-33.203,-39.551,-21.973,91
1714918422.717,-60.059,-32.715,-33.203,-46.387,-69
1714918422.721,-26.367,-33.203,-36.133,-59.082,70
1714918422.725,-10.742,-36.133,-39.062,-30.762,-24
1714918422.729,-26.855,-42.48,-33.691,-17.578,74
1714918422.733,-28.32,-49.316,-31.738,-27.832,-57
1714918422.734,-40.527,-41.504,-42.48,-60.547,-19
1714918422.738,-26.855,-34.668,-38.574,-56.152,32
1714918422.742,-3.906,-31.25,-36.621,-60.547,-83
1714918422.746,-34.18,-38.574,-26.855,-65.43,-82
1714918422.75,-34.18,-47.363,-18.555,-39.062,11
1714918422.754,-17.578,-44.922,-32.715,-47.363,-32
1714918422.758,-0.977,-37.598,-49.316,-65.918,18
1714918422.761,13.672,-40.039,-38.574,-62.012,-13
1714918422.765,25.391,-41.504,-29.785,-36.621,-76
1714918422.769,52.246,-38.574,-43.945,-46.387,-100
1714918422.773,56.152,-47.363,-44.434,-66.895,-1
1714918422.777,59.57,-36.133,-39.551,-41.992,55
1714918422.794,38.086,-36.133,-39.062,-25.391,78
1714918422.798,5.371,-58.105,-35.156,-25.879,-51
1714918422.802,12.695,-44.434,-39.062,-58.105,-89
1714918422.806,12.207,-34.18,-35.645,-70.312,11
1714918422.81,14.16,-43.945,-30.273,-49.805,-18
1714918422.814,18.555,-27.344,-29.297,-28.809,14
1714918422.818,12.207,-25.391,-28.32,-20.508,-86
1714918422.821,5.371,-38.574,-26.367,-40.527,93
1714918422.825,21.973,-40.527,-20.508,-54.199,70
1714918422.829,23.926,-37.109,-33.691,-55.664,-4
1714918422.833,20.996,-37.598,-31.738,-39.551,34
1714918422.837,14.648,-47.363,-18.555,-29.297,81
1714918422.839,12.695,-40.527,-36.133,-37.598,61
1714918422.843,11.23,-45.41,-36.621,-49.805,-91
1714918422.847,9.277,-48.34,-26.855,-63.477,84
1714918422.851,40.039,-26.855,-26.367,-63.965,-64
1714918422.855,32.227,-32.227,-28.32,-73.73,-67
1714918422.859,30.762,-60.547,-24.902,-76.66,66
1714918422.863,14.16,-67.871,-20.02,-46.387,97
1714918422.866,-1.465,-54.199,-24.414,-37.109,38
1714918422.87,-1.465,-42.48,-35.645,-78.613,1
1714918422.874,-5.859,-44.434,-28.809,-100.098,-93
1714918422.878,-6.348,-43.457,-20.02,-95.703,-94
1714918422.882,-28.809,-52.246,-23.438,-81.543,3
1714918422.884,-32.715,-49.805,-27.832,-100.098,23
1714918422.888,-6.348,-44.434,-21.484,-114.258,-62
1714918422.892,-3.418,-46.875,-6.348,-90.82,53
1714918422.896,-9.277,-40.527,-15.137,-96.191,99
1714918422.9,10.254,-24.414,-27.344,-105.957,-100
1714918422.904,25.391,-25.879,-25.391,-85.938,-54
1714918422.908,-6.836,-34.668,-31.738,-83.008,26
1714918422.911,-12.695,-16.602,-35.645,-85.938,-11
1714918422.915,0.977,-25.391,-36.133,-100.098,49
1714918422.919,-2.441,-40.039,-32.715,-92.285,-90
1714918422.923,3.418,-30.762,-31.738,-84.473,-51
1714918422.927,23.926,-28.32,-25.879,-89.844,-90
1714918422.929,28.809,-25.391,-20.996,-74.707,-69
1714918422.933,17.578,-24.902,-35.645,-91.797,-93
1714918422.937,3.906,-29.297,-37.109,-114.258,40
1714918422.941,6.348,-38.574,-32.715,-122.559,-82
1714918422.945,0.488,-30.273,-40.527,-104.004,49
1714918422.949,4.883,7.324,-48.828,-101.562,-82
1714918422.953,17.578,3.906,-34.668,-137.207,-55
1714918422.956,32.227,-26.855,-17.09,-139.16,18
1714918422.96,42.48,-21.484,-22.461,-106.934,-67
1714918422.964,44.922,-6.836,-24.902,-73.73,4
1714918422.968,18.555,-7.324,-31.25,-114.258,17
1714918422.972,14.648,-14.16,-32.227,-121.582,79
1714918422.975,25.879,-27.832,-28.32,-69.336,-18
1714918422.979,18.555,-31.25,-35.156,-78.613,-50
1714918422.983,30.762,-22.949,-34.18,-104.492,-71
1714918422.987,56.152,-22.461,-20.996,-68.848,-38
1714918422.991,41.992,-32.227,-23.438,-67.871,-63
1714918422.995,28.32,-37.598,-36.133,-69.336,-17
1714918422.999,31.25,-50.781,-43.945,-93.262,-10
1714918423.002,19.043,-51.27,-42.969,-106.934,60
1714918423.006,-14.648,-20.508,-41.992,-66.406,-53
1714918423.01,-3.418,-22.461,-33.691,-57.129,21
1714918423.014,-21.973,-38.086,-31.25,-80.078,88
1714918423.018,-37.109,-43.457,-38.086,-79.102,36
1714918423.019,1.465,-44.922,-37.109,-64.453,-66
1714918423.023,-5.371,-33.203,-36.621,-62.012,-10
1714918423.027,-22.949,-31.738,-32.227,-52.246,-80
1714918423.031,-6.836,-30.762,-24.902,-52.246,84
1714918423.035,-6.836,-19.531,-28.809,-46.875,46
1714918423.039,-18.555,-20.996,-45.41,-64.453,91
1714918423.043,-0.488,-10.254,-42.48,-77.148,67
1714918423.046,8.789,-26.367,-33.203,-61.035,-41
1714918423.05,-31.738,-44.922,-34.18,-65.918,-63
1714918423.054,-31.738,-35.645,-34.18,-71.289,97
1714918423.058,-10.742,-35.156,-24.902,-46.875,6
1714918423.062,-9.766,-28.32,-24.414,-44.434,-54
1714918423.065,7.812,-16.113,-18.555,-32.715,13
1714918423.069,6.836,-41.992,-24.414,-39.062,48
1714918423.073,-17.09,-39.551,-41.504,-52.734,13
1714918423.077,-13.184,-29.785,-39.062,-34.18,-12
1714918423.081,-7.812,-36.621,-34.668,-41.016,40
1714918423.085,-7.812,-14.648,-26.367,-26.367,44
1714918423.089,-21.973,-9.277,-28.32,-20.508,-43
1714918423.092,-33.203,-41.016,-30.762,-14.648,59
1714918423.096,-26.855,-32.715,-32.227,-20.02,21
1714918423.1,-25.879,-22.461,-33.691,-28.809,-46
1714918423.104,-34.18,-25.879,-30.273,9.277,42
1714918423.108,-35.645,-17.578,-36.133,19.043,-56
1714919667.867,237.305,145.02,19.531,161.621,92
1714919667.871,222.656,118.164,111.328,164.062,46
1714919667.875,214.355,45.41,108.887,166.016,81
1714919667.879,231.934,18.066,98.145,150.879,-52
1714919667.883,214.844,64.941,93.75,147.461,10
1714919667.887,266.113,181.641,130.859,152.832,-53
1714919667.891,239.258,168.457,166.992,153.32,68
1714919667.894,198.73,96.191,120.605,183.105,38
1714919667.898,167.48,-9.766,67.871,169.922,-44
1714919667.902,176.758,-41.016,37.598,195.801,28
1714919667.906,241.211,105.469,116.211,197.754,-74
1714919667.91,180.664,182.617,215.82,117.676,-20
1714919667.911,143.555,148.438,208.496,102.051,-55
1714919667.915,166.016,71.777,61.035,131.836,-13
1714919667.919,152.344,45.898,59.082,133.789,-86
1714919667.923,183.105,102.539,108.398,116.211,-38
1714919667.927,223.633,65.43,57.617,142.578,-24
1714919667.931,230.469,26.855,116.211,151.855,-72
1714919667.935,180.664,76.172,155.762,115.234,63
1714919667.938,130.371,37.598,162.598,83.984,-15
1714919667.942,172.852,87.402,74.219,102.539,-42
1714919667.946,238.77,95.215,101.074,147.461,-14
1714919667.95,222.168,50.293,48.34,141.113,43
1714919667.954,148.926,22.461,-85.449,109.863,62
1714919667.956,111.816,-46.875,144.531,128.906,48
1714919667.96,107.91,20.02,215.332,107.422,-35
1714919667.964,121.582,116.699,165.039,87.891,-99
1714919667.968,129.883,85.449,139.648,100.586,-68
1714919667.972,104.98,41.016,97.168,101.074,-63
1714919667.976,137.207,-5.371,90.332,120.117,1
1714919667.98,170.898,-2.93,3.906,135.742,-60
1714919667.983,155.273,37.109,80.078,132.812,7
1714919667.987,128.906,0.977,88.379,115.723,81
1714919667.991,143.066,64.941,-5.371,140.625,-30
1714919667.995,149.902,66.895,135.254,116.211,64
1714919667.999,94.727,25.391,171.875,80.566,61
1714919668.001,116.699,88.867,77.637,111.816,74
1714919668.005,162.598,51.758,-18.555,139.16,-56
1714919668.009,169.434,13.672,51.27,152.832,26
1714919668.013,105.957,-33.203,132.324,107.422,79
1714919668.017,71.289,-36.621,-8.301,92.773,57
1714919668.021,124.512,102.051,49.805,129.395,49
1714919668.025,125.977,68.848,122.07,118.164,-18
1714919668.028,80.078,-17.578,93.262,79.102,-28
1714919668.032,39.551,-22.949,131.836,48.828,17
1714919668.036,35.645,-22.949,100.586,57.129,-31
1714919668.04,98.633,49.316,39.062,105.957,76
1714919668.044,111.328,-2.93,15.137,87.891,39
1714919668.046,120.605,-34.668,8.301,92.285,17
1714919668.05,111.328,-4.395,-12.695,142.578,-22
1714919668.054,75.684,-27.832,41.016,104.98,-26
1714919668.058,71.777,36.621,80.566,69.336,32
1714919668.062,104.492,55.664,85.449,61.035,-49
1714919668.066,129.395,11.23,75.195,58.105,25
1714919668.07,62.5,-16.602,-54.688,69.824,94
1714919668.073,52.734,-96.68,3.418,69.824,38
1714919668.077,112.305,-65.43,87.402,97.656,-13
1714919668.081,107.91,21.973,-41.992,94.238,-97
1714919668.085,105.957,59.57,11.23,71.289,2
1714919668.089,67.383,-24.902,85.449,37.109,97
1714919668.106,45.898,-130.371,20.508,42.48,60
1714919668.11,100.586,-47.852,-28.809,73.73,-61
1714919668.114,75.195,36.621,6.836,61.523,-24
1714919668.118,54.199,38.574,67.383,77.148,17
1714919668.122,64.453,-83.984,49.316,71.777,-19
1714919668.126,20.02,-142.09,43.457,41.992,-28
1714919668.13,11.719,-2.93,-27.344,24.414,-55
1714919668.133,57.617,41.504,-18.066,20.02,-58
1714919668.137,31.738,-40.039,41.016,1.953,-40
1714919668.141,-2.441,-85.938,9.277,-8.789,22
1714919668.145,6.348,-111.816,-44.922,-3.418,-20
1714919668.149,25.879,-62.988,-79.102,-6.348,-3
1714919668.151,56.152,-25.879,-196.289,26.367,-56
1714919668.155,84.473,-73.73,-207.031,59.082,-91
1714919668.159,53.711,-97.656,47.363,13.184,52
1714919668.163,-21.973,-151.855,71.289,-29.785,68
1714919668.167,6.836,-198.73,-53.223,-17.578,64
1714919668.171,76.172,-107.422,-134.277,21.484,-28
1714919668.175,36.133,-58.594,-131.348,26.855,49
1714919668.178,-41.992,-84.473,-14.16,-53.711,-42
1714919668.182,-70.801,-117.188,-41.504,-93.75,-99
1714919668.186,-53.223,-111.816,-70.801,-60.059,91
1714919668.19,0.488,-48.34,-117.188,-29.785,-72
1714919668.194,24.414,-100.098,-110.84,-9.277,-22
1714919668.196,2.93,-181.152,-35.156,-18.066,-40
1714919668.2,-20.996,-172.852,-36.621,-35.645,-47
1714919668.204,-26.367,-146.973,-70.312,-40.039,55
1714919668.208,16.113,-91.797,-176.758,-20.508,-40
1714919668.212,44.434,-78.125,-224.609,2.441,-83
1714919668.216,-25.391,-109.863,-82.52,-42.969,-49
1714919668.22,-98.145,-150.391,-34.18,-91.309,-84
1714919668.223,-98.145,-185.547,-124.023,-63.477,-65
1714919668.227,-36.621,-99.121,-119.141,-24.414,-38
1714919668.231,0.977,-102.539,-44.922,-33.691,-3
1714919668.235,-50.293,-163.574,-85.938,-51.27,93
1714919668.239,-91.309,-187.012,-182.129,-60.059,-50
1714919668.241,-83.496,-217.285,-168.945,-76.172,-41
1714919668.245,-26.367,-154.785,-99.121,-37.109,-99
1714919668.249,-56.641,-65.918,-99.609,-58.105,-5
1714919668.253,-104.004,-95.703,-94.238,-78.125,-41
1714919668.257,-68.848,-189.453,-144.531,-38.574,-63
1714919668.261,-45.898,-204.102,-208.496,-58.105,-40
1714919668.265,10.742,-53.223,-184.082,3.906,38
1714919668.268,18.555,-28.32,-117.676,-2.93,-56
1714919668.272,-63.965,-155.762,-62.988,-91.309,-9
1714919668.276,-102.539,-201.172,-83.008,-104.004,18
1714919668.28,-145.02,-199.707,-60.547,-118.652,-34
1714919668.284,-91.797,-120.605,-120.117,-116.699,65
1714919668.286,-15.625,-186.523,-202.148,-88.379,20
1714919668.29,-18.555,-283.203,-136.719,-84.473,-35
1714919668.294,-82.031,-156.25,-83.496,-133.301,-55
1714919668.298,-107.91,-100.098,-224.609,-151.855,-41
1714919668.302,-92.773,-115.234,-202.148,-131.836,86
1714919668.306,-46.387,-87.891,-101.074,-128.418,94
1714919668.31,10.254,-186.523,-166.992,-102.539,-80
1714919668.313,-68.848,-240.723,-184.082,-131.348,40
1714919668.317,-132.812,-191.406,-185.547,-149.902,-6
1714919668.321,-103.027,-210.938,-189.453,-130.859,-44
1714919668.325,-98.633,-170.898,-176.758,-127.441,-57
1714919668.329,-77.148,-104.98,-237.305,-105.957,-4
1714919668.331,-117.188,-162.598,-223.633,-130.371,45
1714919668.335,-175.293,-241.699,-123.047,-195.801,6
1714919668.339,-169.434,-229.492,-142.09,-205.566,4
1714919668.343,-149.414,-161.621,-174.805,-197.266,2
1714919668.347,-152.344,-170.41,-244.141,-226.074,46
1714919668.351,-152.344,-218.75,-258.789,-201.66,91
1714919668.355,-175.781,-318.848,-261.23,-154.785,78
1714919668.358,-200.684,-314.453,-290.039,-175.293,-43
1714919668.362,-170.41,-192.383,-221.68,-186.523,24
